run_id,step,x,y,direction,front_blocked,left_blocked,right_blocked,distance_to_goal,action,action_success,collision,true_front_blocked,true_left_blocked,true_right_blocked,pre_x,pre_y,pre_direction,pre_front_blocked,pre_left_blocked,pre_right_blocked,pre_true_front_blocked,pre_true_left_blocked,pre_true_right_blocked,pre_distance_to_goal,pre_dx_to_goal,pre_dy_to_goal,dx_to_goal,dy_to_goal,reward,done,event
v0_7_improved_bc_consecutive_turns,34,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,35,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,36,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,37,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,38,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,39,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,40,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,41,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,42,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,43,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,44,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,45,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,46,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,47,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,48,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,49,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,50,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,51,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,52,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,53,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,54,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,55,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,56,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,57,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,58,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
v0_7_improved_bc_consecutive_turns,59,1,4,east,1,0,0,5,forward,1,1,1,0,0,1,4,east,1,0,0,1,0,0,5,5,0,5,0,-2.00,0,collision
