run_id,step,x,y,direction,front_blocked,left_blocked,right_blocked,distance_to_goal,action,action_success,collision,true_front_blocked,true_left_blocked,true_right_blocked,pre_x,pre_y,pre_direction,pre_front_blocked,pre_left_blocked,pre_right_blocked,pre_true_front_blocked,pre_true_left_blocked,pre_true_right_blocked,pre_distance_to_goal,pre_dx_to_goal,pre_dy_to_goal,dx_to_goal,dy_to_goal,reward,done,event
v0_7_improved_bc_no_obstacle_8x8,18,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,19,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,20,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,21,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,22,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,23,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,24,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,25,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,26,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,27,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,28,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,29,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,30,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
v0_7_improved_bc_no_obstacle_8x8,31,7,0,east,1,1,0,7,forward,1,1,1,1,0,7,0,east,1,1,0,1,1,0,7,0,7,0,7,-2.00,0,collision
